Id,SalePrice
1461,107317.78144836424
1462,141300.29678344724
1463,147821.23565673825
1464,162964.55860137937
1465,197351.4080047607
1466,165070.7960128784
1467,153298.68793487546
1468,153384.06562805173
1469,180608.55865478513
1470,113491.05834960936
1471,179186.67793273923
1472,91128.53407859801
1473,87888.00835609435
1474,154794.3592071533
1475,128998.97098541258
1476,325417.18482971186
1477,252312.63637542722
1478,283943.03321838373
1479,273181.7960739135
1480,389868.8316345214
1481,300997.01881408686
1482,201219.367980957
1483,159591.07875823972
1484,167055.46379089353
1485,148059.08203124997
1486,187982.84530639646
1487,321333.7421417236
1488,257473.18267822263
1489,171864.22348022458
1490,164210.53409576413
1491,184640.21682739255
1492,111788.10596466063
1493,167277.5030136108
1494,294984.14993286127
1495,290458.1785202026
1496,186475.8253097534
1497,190584.08737182614
1498,152742.98191070554
1499,152742.98191070554
1500,137281.17942810056
1501,154610.70537567136
1502,145171.78535461423
1503,247618.48449707028
1504,221145.86830139157
1505,189412.40310668942
1506,198523.473739624
1507,237767.481803894
1508,191957.4975967407
1509,158272.33791351315
1510,142123.55613708493
1511,140208.1251144409
1512,151341.48597717282
1513,157221.245765686
1514,123240.59009552
1515,192887.71152496335
1516,155612.99324035642
1517,133977.31781005856
1518,159071.5169906616
1519,188960.7191085815
1520,124890.01750946043
1521,125344.10953521727
1522,170279.07371520993
1523,112644.07634735106
1524,115801.04827880858
1525,117537.95146942137
1526,118907.76157379149
1527,103989.19582366942
1528,129784.91783142088
1529,138827.5623321533
1530,160946.7506408691
1531,119563.86566162108
1532,103945.13607025145
1533,144590.83080291745
1534,131624.12643432614
1535,135272.33600616452
1536,124439.85939025877
1537,111157.39345550536
1538,176296.06723785397
1539,223359.10797119138
1540,133250.92792510983
1541,154443.71700286862
1542,131830.8115005493
1543,183362.98465728757
1544,98501.84321403502
1545,104524.58858489989
1546,138240.76652526853
1547,125592.99468994139
1548,131881.046295166
1549,110256.71958923338
1550,143358.9935302734
1551,134573.6742019653
1552,158311.39087677
1553,117705.70278167723
1554,114702.48699188231
1555,136337.1133804321
1556,111894.8459625244
1557,113564.53895568846
1558,98377.6032924652
1559,110948.94409179686
1560,147217.96512603757
1561,122656.91757202147
1562,111183.16650390624
1563,112602.1385192871
1564,144808.62617492673
1565,135245.84770202634
1566,189077.68726348874
1567,105621.45709991454
1568,193608.2601547241
1569,114622.71213531493
1570,118160.5815887451
1571,114087.86773681639
1572,124332.73792266844
1573,190242.07592010495
1574,144716.5489196777
1575,183232.35511779782
1576,249051.59473419187
1577,172460.91365814206
1578,150488.3289337158
1579,124285.86483001708
1580,188016.12854003903
1581,120141.53003692625
1582,124173.99883270262
1583,292813.2772445678
1584,223338.0079269409
1585,134107.30361938474
1586,64232.712984085076
1587,99804.88419532774
1588,124689.76974487303
1589,115906.04782104491
1590,130668.47324371336
1591,97957.53359794615
1592,129586.62509918211
1593,134799.36122894284
1594,120445.51372528075
1595,122149.94430541991
1596,199968.409538269
1597,186155.1523208618
1598,168098.78349304196
1599,175647.2587585449
1600,190065.97995758054
1601,73391.64614677428
1602,118277.07290649413
1603,99870.55659294127
1604,221167.56439208981
1605,258879.80461120603
1606,157604.69436645505
1607,222989.2253875732
1608,205899.76310729978
1609,172243.35670471188
1610,122577.26192474364
1611,136621.99974060056
1612,145057.43980407712
1613,142063.66539001462
1614,116957.54528045653
1615,68422.77646064757
1616,68422.77646064757
1617,83984.52401161192
1618,111760.68782806395
1619,121909.49916839598
1620,213531.66103363034
1621,125603.17516326903
1622,126993.51310729979
1623,232316.85161590573
1624,184246.8738555908
1625,120704.22172546385
1626,162739.7537231445
1627,163343.14346313474
1628,279902.52971649164
1629,164417.93441772458
1630,296088.695526123
1631,205455.04093170163
1632,226316.85733795163
1633,148172.71232604978
1634,164163.87557983396
1635,154094.26689147946
1636,153486.94324493405
1637,180461.83586120603
