Id,SalePrice
1461,117063.016
1462,148714.83
1463,205491.38
1464,223971.55
1465,184640.17
1466,213336.39
1467,211634.77
1468,206052.38
1469,213840.7
1470,130629.68
1471,212491.94
1472,109619.53
1473,99776.875
1474,166157.69
1475,100990.89
1476,313672.2
1477,254845.89
1478,298669.38
1479,282449.6
1480,398537.16
1481,304495.97
1482,218445.9
1483,192029.52
1484,181073.6
1485,220971.88
1486,229988.08
1487,304356.1
1488,268716.56
1489,202565.88
1490,247653.67
1491,219330.1
1492,84842.43
1493,248988.3
1494,297413.75
1495,286520.34
1496,222506.75
1497,174193.11
1498,170807.31
1499,178823.72
1500,177713.28
1501,203357.4
1502,156226.17
1503,285309.06
1504,265999.62
1505,251445.69
1506,203044.28
1507,260662.17
1508,216534.1
1509,164946.72
1510,170002.58
1511,151426.28
1512,194374.58
1513,163211.45
1514,188876.75
1515,230282.89
1516,174648.66
1517,173756.25
1518,147826.11
1519,250843.62
1520,120760.66
1521,114265.95
1522,223694.61
1523,85640.11
1524,91521.914
1525,102917.52
1526,73101.19
1527,109380.78
1528,151983.1
1529,132839.3
1530,237197.64
1531,165729.34
1532,111650.875
1533,138530.25
1534,125581.21
1535,168446.03
1536,99135.78
1537,96413.89
1538,176638.4
1539,200820.94
1540,106578.31
1541,146235.56
1542,139047.64
1543,182109.45
1544,76919.75
1545,106549.38
1546,159848.31
1547,159270.6
1548,120549.94
1549,128044.68
1550,149563.22
1551,125970.7
1552,162474.8
1553,154023.77
1554,115880.2
1555,190271.95
1556,87564.5
1557,71258.914
1558,85421.67
1559,84588.51
1560,141026.17
1561,155153.17
1562,135857.39
1563,116496.65
1564,181598.53
1565,181517.88
1566,248272.28
1567,80177.48
1568,250232.77
1569,141690.67
1570,157354.9
1571,133036.9
1572,146617.36
1573,247026.88
1574,146813.16
1575,262365.16
1576,280667.34
1577,206624.83
1578,150502.48
1579,146541.83
1580,223667.48
1581,157057.83
1582,138385.75
1583,310561.7
1584,250887.52
1585,152483.42
1586,79896.79
1587,94670.23
1588,143169.16
1589,106295.17
1590,143142.3
1591,82914.72
1592,149874.69
1593,144669.05
1594,151747.78
1595,132940.22
1596,228868.72
1597,201128.9
1598,204862.5
1599,185144.22
1600,192423.1
1601,37199.61
1602,118393.05
1603,68700.734
1604,247271.5
1605,275965.88
1606,189455.34
1607,200339.2
1608,259606.02
1609,200506.0
1610,180068.03
1611,174754.4
1612,190551.7
1613,211712.55
1614,132916.23
1615,78430.19
1616,67191.77
1617,76796.91
1618,124662.14
1619,156869.8
1620,229962.55
1621,151985.95
1622,151305.23
1623,279579.4
1624,248136.27
1625,107169.914
1626,222775.78
1627,220022.94
1628,286116.7
1629,212566.81
1630,271895.38
1631,202951.34
1632,210042.81
1633,209490.84
1634,227005.38
1635,215394.1
1636,197829.17
1637,231771.66
1638,238790.34
1639,220289.78
1640,259071.56
1641,213693.52
1642,244518.88
1643,243344.16
1644,243319.25
1645,257036.14
1646,199318.75
1647,190103.02
1648,142774.97
1649,138500.61
1650,137105.69
1651,144561.03
1652,116336.875
1653,112375.8
1654,170629.47
1655,154221.47
1656,163562.97
1657,172792.83
1658,167064.39
1659,113995.24
1660,184145.72
1661,397250.5
1662,324018.56
1663,325248.97
1664,392044.75
1665,301134.3
1666,317272.62
1667,325583.9
1668,312462.3
1669,288517.56
1670,309430.66
1671,282252.78
1672,360925.47
1673,306227.88
1674,281036.88
1675,206442.48
1676,211661.4
1677,227188.55
1678,371931.66
1679,323697.8
1680,271589.84
1681,244452.92
1682,305301.2
1683,209828.36
1684,224095.14
1685,211857.78
1686,193946.95
1687,206407.67
1688,234755.84
1689,233071.66
1690,236002.0
1691,229690.84
1692,276425.3
1693,187515.2
1694,222303.06
1695,203784.7
1696,287680.72
1697,205019.4
1698,337136.28
1699,310215.7
1700,272324.3
1701,282182.28
1702,265560.16
1703,284274.94
1704,292181.34
1705,254485.5
1706,358305.53
1707,214806.98
1708,224505.98
1709,291574.5
1710,249706.73
1711,287270.1
1712,271843.47
1713,284409.38
1714,229319.62
1715,216880.67
1716,204461.1
1717,205879.98
1718,154678.89
1719,221884.69
1720,247403.1
1721,201709.53
1722,148048.9
1723,192095.05
1724,236730.11
1725,254310.86
1726,199700.8
1727,158425.67
1728,203579.39
1729,178337.58
1730,208439.72
1731,126262.24
1732,150178.0
1733,103878.27
1734,120926.086
1735,135493.03
1736,101597.51
1737,309218.4
1738,251909.53
1739,274968.25
1740,229273.36
1741,208036.9
1742,183684.92
1743,190868.28
1744,286594.12
1745,206895.05
1746,220131.77
1747,241594.1
1748,254300.7
1749,187255.6
1750,143202.73
1751,272266.0
1752,104432.67
1753,162227.72
1754,241341.27
1755,181104.56
1756,148704.17
1757,98393.82
1758,178263.44
1759,190211.92
1760,207922.95
1761,205494.28
1762,195473.92
1763,175799.42
1764,107932.68
1765,181574.02
1766,215790.7
1767,274144.34
1768,133392.81
1769,199529.75
1770,164932.2
1771,112575.88
1772,118557.664
1773,156254.06
1774,172928.27
1775,125872.33
1776,128165.68
1777,90863.87
1778,136664.38
1779,118861.97
1780,202391.6
1781,106639.12
1782,75284.266
1783,171909.03
1784,98658.26
1785,96851.484
1786,184425.03
1787,170364.55
1788,53279.55
1789,93218.02
1790,70959.72
1791,248047.31
1792,158930.31
1793,174592.47
1794,173601.94
1795,116379.91
1796,127741.85
1797,139879.61
1798,103910.6
1799,97962.805
1800,100755.07
1801,141505.83
1802,166873.14
1803,172822.95
1804,138167.14
1805,149223.06
1806,131298.02
1807,171985.2
1808,133559.17
1809,127090.18
1810,154622.69
1811,76404.5
1812,91562.7
1813,114184.93
1814,88275.305
1815,34979.258
1816,76878.01
1817,115373.94
1818,137531.77
1819,151730.77
1820,72342.49
1821,109097.36
1822,175673.52
1823,41655.42
1824,131809.36
1825,151482.53
1826,95268.17
1827,108395.984
1828,140094.06
1829,179481.58
1830,148291.8
1831,157579.3
1832,125731.055
1833,144070.88
1834,126151.38
1835,153504.42
1836,107342.234
1837,80156.74
1838,102417.88
1839,97575.87
1840,174552.64
1841,144653.12
1842,102879.74
1843,160221.28
1844,144935.16
